date,loc,no2,o3,co,so2,pm10,pm25
20171229,송파구,0.045,0.003,0.9,0.006,68,43
20171229,양천구,0.05,0.001,0.8,0.009,71,53
20171229,영등포구,0.042,0.005,0.5,0.011,79,50
20171229,용산구,0.048,0.002,0.5,0.007,69,47
20171229,은평구,0.023,0.003,0.9,0.004,68,44
20171229,종로구,0.057,0.002,1,0.008,59,41
20171229,중구,0.052,0.002,0.9,0.009,59,41
20171229,중랑구,0.056,0.002,1,0.007,71,45
20171230,강남구,0.053,0.002,1,0.006,101,86
20171230,강동구,0.051,0.002,1.2,0.005,120,83
20171230,강북구,0.046,0.003,1.1,0.003,108,69
20171230,강서구,,,,,,
20171230,관악구,0.063,0.002,1.2,0.007,111,98
20171230,광진구,0.057,0.003,1.1,0.005,121,86
20171230,구로구,0.038,0.002,1.4,0.007,136,101
20171230,금천구,0.055,0.002,1.2,0.004,113,85
20171230,노원구,0.052,0.002,1.3,0.006,109,81
20171230,도봉구,0.055,0.004,1.2,0.005,118,72
20171230,동대문구,0.06,0.002,1.1,0.006,130,80
20171230,동작구,0.065,0.003,1.3,0.004,122,102
20171230,마포구,0.062,0.002,1.4,0.005,119,87
20171230,서대문구,,,,,,
20171230,서초구,0.049,0.002,1.2,0.005,143,97
20171230,성동구,0.046,0.002,0.9,0.006,116,64
20171230,성북구,0.059,0.002,1.4,0.005,113,72
20171230,송파구,0.046,0.003,1.3,0.005,123,74
20171230,양천구,0.069,0.001,1.7,0.005,116,100
20171230,영등포구,0.055,0.005,1.1,0.006,134,103
20171230,용산구,0.054,0.002,0.8,0.004,120,94
20171230,은평구,0.026,0.004,1.1,0.004,102,64
20171230,종로구,0.063,0.003,1.5,0.006,101,77
20171230,중구,0.055,0.002,1.3,0.004,100,76
20171230,중랑구,0.053,0.002,1.2,0.006,121,84
20171231,강남구,0.022,0.014,0.7,0.005,75,64
20171231,강동구,0.024,0.018,0.8,0.004,87,57
20171231,강북구,0.015,0.029,0.7,0.004,80,51
20171231,강서구,,,,,,
20171231,관악구,0.024,0.013,0.6,0.006,73,68
20171231,광진구,0.028,0.02,1,0.004,87,63
20171231,구로구,0.019,0.011,0.7,0.006,96,73
20171231,금천구,0.026,0.017,0.8,0.004,85,65
20171231,노원구,0.025,0.022,0.8,0.005,81,60
20171231,도봉구,0.019,0.026,0.7,0.004,83,52
20171231,동대문구,0.018,0.017,0.7,0.005,92,54
20171231,동작구,0.028,0.019,0.8,0.004,84,75
20171231,마포구,0.022,0.016,0.8,0.004,92,70
20171231,서대문구,,,,,,
20171231,서초구,0.017,0.019,0.7,0.005,99,63
20171231,성동구,0.017,0.017,0.5,0.005,81,59
20171231,성북구,0.023,0.018,0.8,0.005,78,48
20171231,송파구,0.022,0.022,0.7,0.004,85,52
20171231,양천구,0.03,0.011,0.8,0.004,83,74
20171231,영등포구,0.021,0.016,0.7,0.006,91,72
20171231,용산구,0.02,0.016,0.5,0.004,84,66
20171231,은평구,0.02,0.023,1,0.004,92,52
20171231,종로구,0.02,0.021,0.8,0.005,75,57
20171231,중구,0.023,0.02,0.8,0.004,77,58
20171231,중랑구,0.03,0.015,0.8,0.005,90,60
20180101,강남구,0.033,0.008,0.6,0.006,29,19
20180101,강동구,0.037,0.007,0.7,0.004,39,22
20180101,강북구,0.024,0.016,0.6,0.004,29,13
20180101,강서구,0.036,0.008,0.7,0.003,,13
20180101,관악구,0.037,0.005,0.4,0.007,32,19
20180101,광진구,0.035,0.011,0.6,0.004,33,18
20180101,구로구,0.027,0.005,0.6,0.006,40,23
20180101,금천구,0.037,0.006,0.6,0.005,31,18
20180101,노원구,0.035,0.006,0.7,0.006,35,18
20180101,도봉구,0.034,0.011,0.5,0.005,37,19
20180101,동대문구,0.03,0.012,0.5,0.005,36,17
20180101,동작구,0.036,0.009,0.5,0.004,33,15
20180101,마포구,0.035,0.007,0.6,0.005,34,19
20180101,서대문구,,,,,,
20180101,서초구,0.031,0.007,0.5,0.005,42,22
20180101,성동구,0.03,0.008,0.3,0.005,37,19
20180101,성북구,0.041,0.007,0.7,0.005,34,17
20180101,송파구,0.026,0.01,0.7,0.004,43,20
20180101,양천구,0.04,0.003,0.7,0.004,34,20
20180101,영등포구,0.031,0.007,0.7,0.006,38,21
20180101,용산구,0.025,0.01,0.3,0.004,32,17
20180101,은평구,0.017,0.009,0.6,0.003,33,18
20180101,종로구,0.029,0.013,0.5,0.006,29,15
20180101,중구,0.027,0.013,0.5,0.004,28,15
20180101,중랑구,0.035,0.008,0.7,0.006,38,20
20180102,강남구,0.055,0.002,1.1,0.006,44,35
20180102,강동구,0.059,0.002,1.3,0.006,64,34
20180102,강북구,0.054,0.002,1,0.004,43,21
20180102,강서구,0.059,0.002,1.3,0.005,,28
20180102,관악구,0.064,0.001,1.1,0.007,50,32
20180102,광진구,0.067,0.003,1.1,0.009,57,34
20180102,구로구,0.029,0.002,1.4,0.008,62,36
20180102,금천구,0.067,0.002,1.6,0.006,67,49
20180102,노원구,0.049,0.002,1.2,0.006,60,35
20180102,도봉구,0.061,0.004,1.5,0.006,51,24
20180102,동대문구,0.066,0.002,1.1,0.006,53,31
20180102,동작구,0.078,0.003,1.7,0.005,60,39
20180102,마포구,0.069,0.001,1.4,0.006,52,34
20180102,서대문구,,,,,,
20180102,서초구,0.045,0.002,1.1,0.006,45,30
20180102,성동구,0.046,0.002,0.9,0.006,53,32
20180102,성북구,0.065,0.003,1.6,0.007,57,30
20180102,송파구,0.044,0.003,1.3,0.006,66,42
20180102,양천구,0.061,0.001,1.4,0.006,56,36
20180102,영등포구,0.047,0.004,0.9,0.006,49,30
20180102,용산구,0.057,0.002,0.8,0.005,57,36
20180102,은평구,0.02,0.004,1.1,0.004,41,25
20180102,종로구,0.073,0.002,1.8,0.007,45,31
20180102,중구,0.068,0.002,2,0.006,44,29
20180102,중랑구,0.055,0.002,1.2,0.006,73,31
20180103,강남구,0.023,0.01,0.5,0.006,29,20
20180103,강동구,0.021,0.017,0.5,0.005,37,21
20180103,강북구,0.017,0.021,0.5,0.004,29,15
20180103,강서구,0.02,0.016,0.5,0.004,28,13
20180103,관악구,0.026,0.008,0.3,0.007,33,20
20180103,광진구,0.024,0.015,0.5,0.004,33,18
20180103,구로구,0.016,0.01,0.5,0.007,43,26
20180103,금천구,0.024,0.013,0.5,0.005,35,21
20180103,노원구,0.015,0.021,0.5,0.006,36,20
20180103,도봉구,0.015,0.02,0.3,0.005,35,22
20180103,동대문구,0.023,0.015,0.6,0.006,37,21
20180103,동작구,0.026,0.012,0.5,0.004,37,19
20180103,마포구,0.019,0.016,0.5,0.006,35,20
20180103,서대문구,,,,,,
20180103,서초구,0.019,0.013,0.5,0.006,43,23
20180103,성동구,0.023,0.01,0.5,0.005,39,23
20180103,성북구,0.025,0.014,0.6,0.006,38,18
20180103,송파구,0.019,0.016,0.4,0.004,40,21
20180103,양천구,0.021,0.012,0.5,0.004,36,21
20180103,영등포구,0.022,0.011,0.6,0.007,42,24
20180103,용산구,0.023,0.011,0.3,0.005,40,19
20180103,은평구,0.022,0.017,0.7,0.005,39,23
20180103,종로구,0.022,0.015,0.6,0.007,31,19
20180103,중구,0.019,0.015,0.5,0.005,32,19
20180103,중랑구,0.023,0.014,0.5,0.007,38,23
20180104,강남구,0.025,0.011,0.5,0.005,27,17
20180104,강동구,0.029,0.014,0.6,0.004,46,25
20180104,강북구,0.018,0.023,0.5,0.004,28,14
20180104,강서구,0.026,0.013,0.4,0.004,52,22
20180104,관악구,0.027,0.011,0.3,0.007,30,18
20180104,광진구,0.022,0.02,0.4,0.004,35,18
20180104,구로구,0.017,0.011,0.4,0.006,37,21
20180104,금천구,0.025,0.016,0.4,0.004,33,17
20180104,노원구,0.02,0.02,0.5,0.006,39,20
20180104,도봉구,0.028,0.014,0.4,0.004,41,21
20180104,동대문구,0.026,0.016,0.5,0.006,37,18
20180104,동작구,0.027,0.014,0.4,0.004,35,17
20180104,마포구,0.023,0.016,0.5,0.005,34,19
20180104,서대문구,,,,,,
20180104,서초구,0.023,0.013,0.4,0.005,41,20
20180104,성동구,0.023,0.012,0.4,0.005,35,18
20180104,성북구,0.028,0.014,0.5,0.006,36,17
20180104,송파구,0.022,0.016,0.6,0.005,48,23
20180104,양천구,0.025,0.01,0.5,0.004,33,18
20180104,영등포구,0.022,0.013,0.6,0.006,38,19
20180104,용산구,0.024,0.012,0.3,0.004,31,14
20180104,은평구,0.025,0.018,0.7,0.005,38,20
20180104,종로구,0.024,0.017,0.5,0.006,30,17
20180104,중구,0.023,0.016,0.5,0.004,29,16
20180104,중랑구,0.021,0.017,0.5,0.006,41,21
20180105,강남구,0.048,0.002,0.9,0.006,49,41
20180105,강동구,0.048,0.002,0.9,0.005,75,46
20180105,강북구,0.053,0.002,0.9,0.004,57,35
20180105,강서구,0.043,0.003,0.8,0.004,79,39
20180105,관악구,0.046,0.001,0.6,0.007,49,38
20180105,광진구,0.053,0.003,1.1,0.006,75,48
20180105,구로구,0.029,0.002,0.7,0.006,60,38
20180105,금천구,0.049,0.002,0.9,0.005,51,37
20180105,노원구,0.044,0.002,1,0.006,70,46
20180105,도봉구,0.045,0.004,0.8,0.004,76,45
20180105,동대문구,0.056,0.003,0.8,0.006,74,40
20180105,동작구,0.051,0.003,0.9,0.005,57,38
20180105,마포구,0.044,0.001,0.9,0.005,54,34
20180105,서대문구,,,,,,
20180105,서초구,0.038,0.002,0.7,0.005,61,39
20180105,성동구,0.044,0.002,0.7,0.005,59,37
20180105,성북구,0.046,0.002,0.8,0.006,73,45
20180105,송파구,0.04,0.003,1,0.006,68,38
20180105,양천구,0.04,0.002,0.8,0.004,51,35
20180105,영등포구,0.033,0.006,0.8,0.007,59,39
20180105,용산구,0.045,0.002,0.6,0.005,48,36
20180105,은평구,0.045,0.004,0.6,0.004,48,31
20180105,종로구,0.05,0.002,0.9,0.007,51,35
20180105,중구,0.044,0.002,0.9,0.005,49,34
20180105,중랑구,0.05,0.002,0.9,0.006,74,44
20180106,강남구,0.03,0.01,0.6,0.006,35,29
20180106,강동구,0.051,0.003,1,0.005,68,49
20180106,강북구,0.029,0.017,0.7,0.004,40,25
20180106,강서구,0.034,0.012,0.7,0.004,52,35
20180106,관악구,0.039,0.007,0.5,0.008,43,34
20180106,광진구,0.046,0.006,0.9,0.004,55,36
20180106,구로구,0.026,0.007,0.6,0.007,56,38
20180106,금천구,0.038,0.009,0.7,0.005,41,30
20180106,노원구,0.042,0.006,0.9,0.006,53,34
20180106,도봉구,0.035,0.014,0.7,0.005,55,38
20180106,동대문구,0.029,0.018,0.6,0.006,47,30
20180106,동작구,0.038,0.01,0.7,0.005,46,29
20180106,마포구,0.032,0.012,0.7,0.005,47,33
20180106,서대문구,,,,,,
20180106,서초구,0.033,0.009,0.6,0.005,57,39
20180106,성동구,0.028,0.012,0.3,0.005,46,32
20180106,성북구,0.039,0.011,0.8,0.005,51,36
20180106,송파구,0.04,0.005,0.8,0.005,63,32
20180106,양천구,0.038,0.007,0.8,0.004,43,34
20180106,영등포구,0.033,0.008,0.7,0.006,51,37
20180106,용산구,0.029,0.013,0.4,0.004,45,29
20180106,은평구,0.036,0.011,0.5,0.004,46,33
20180106,종로구,0.025,0.02,0.6,0.006,37,27
20180106,중구,0.029,0.014,0.7,0.004,42,29
20180106,중랑구,0.04,0.008,0.8,0.006,52,37
20180107,강남구,0.048,0.002,0.8,0.005,41,39
20180107,강동구,0.05,0.002,1,0.004,54,42
20180107,강북구,0.041,0.006,0.9,0.003,40,25
20180107,강서구,0.051,0.003,1,0.004,56,35
20180107,관악구,0.057,0.001,0.9,0.008,48,37
20180107,광진구,0.048,0.003,0.8,0.004,54,37
20180107,구로구,0.036,0.002,0.8,0.007,52,37
20180107,금천구,0.057,0.002,1.1,0.005,43,32
20180107,노원구,0.047,0.002,1.1,0.007,55,37
20180107,도봉구,0.05,0.004,0.9,0.004,57,41
20180107,동대문구,0.063,0.003,0.9,0.006,58,38
20180107,동작구,0.061,0.003,1.1,0.004,51,36
20180107,마포구,0.054,0.001,1,0.005,49,36
20180107,서대문구,,,,,,
20180107,서초구,0.046,0.002,0.9,0.006,60,42
20180107,성동구,0.045,0.002,0.7,0.005,52,39
20180107,성북구,0.054,0.002,1.1,0.005,55,43
20180107,송파구,0.042,0.003,1.2,0.005,55,31
20180107,양천구,0.056,0.001,1.3,0.004,48,37
20180107,영등포구,0.044,0.004,0.8,0.007,53,37
20180107,용산구,0.047,0.002,0.7,0.004,51,34
20180107,은평구,0.041,0.01,0.7,0.003,35,24
20180107,종로구,0.058,0.002,1.2,0.006,45,33
20180107,중구,0.049,0.002,1,0.004,41,30
20180107,중랑구,0.044,0.003,0.8,0.006,51,36
20180108,강남구,0.054,0.002,0.9,0.006,50,47
20180108,강동구,0.05,0.002,1,0.005,54,41
20180108,강북구,0.051,0.002,0.9,0.004,52,36
20180108,강서구,0.048,0.003,0.8,0.004,66,49
20180108,관악구,0.057,0.001,0.9,0.007,56,50
20180108,광진구,0.054,0.003,1,0.005,66,44
20180108,구로구,0.033,0.002,0.8,0.007,67,49
20180108,금천구,0.058,0.002,1.2,0.006,62,50
20180108,노원구,0.05,0.002,1,0.007,69,50
20180108,도봉구,0.047,0.004,1,0.006,68,45
20180108,동대문구,0.063,0.002,0.8,0.007,61,38
20180108,동작구,0.059,0.003,1,0.005,59,49
20180108,마포구,0.057,0.002,1.2,0.006,65,50
20180108,서대문구,,,,,,
20180108,서초구,0.044,0.002,0.9,0.006,72,53
20180108,성동구,0.048,0.002,0.9,0.006,55,40
20180108,성북구,0.049,0.002,0.9,0.006,62,52
20180108,송파구,0.041,0.003,0.8,0.005,50,36
20180108,양천구,0.047,0.001,1,0.005,59,48
20180108,영등포구,0.041,0.003,0.8,0.007,63,44
20180108,용산구,0.051,0.002,0.7,0.005,55,43
20180108,은평구,0.051,0.004,1,0.005,50,37
20180108,종로구,0.059,0.002,1.1,0.007,49,40
20180108,중구,0.053,0.002,1.1,0.005,51,40
20180108,중랑구,0.052,0.002,0.9,0.007,52,39
20180111,강남구,0.016,0.011,0.4,0.005,25,21
20180111,강동구,0.019,0.016,0.5,0.004,35,25
20180111,강북구,0.011,0.025,0.4,0.005,30,17
20180111,강서구,0.021,0.013,0.4,0.004,33,23
20180111,관악구,0.021,0.014,0.3,0.006,30,21
20180111,광진구,0.018,0.017,0.5,0.003,32,21
20180111,구로구,0.013,0.011,0.5,0.006,37,25
20180111,금천구,0.02,0.016,0.5,0.005,31,21
20180111,노원구,0.014,0.02,0.5,0.006,36,21
20180111,도봉구,0.011,0.018,0.3,0.004,36,23
20180111,동대문구,0.018,0.017,0.5,0.006,37,23
20180111,동작구,0.017,0.015,0.4,0.004,34,22
20180111,마포구,0.016,0.017,0.5,0.005,31,21
20180111,서대문구,,,,,,
20180111,서초구,0.014,0.016,0.4,0.006,37,23
20180111,성동구,0.016,0.012,0.2,0.005,34,23
20180111,성북구,0.017,0.017,0.5,0.006,36,24
20180111,송파구,0.013,0.019,0.3,0.005,35,18
20180111,양천구,0.021,0.009,0.5,0.003,31,24
20180111,영등포구,0.017,0.014,0.6,0.007,35,24
20180111,용산구,0.015,0.015,0.3,0.004,32,21
20180111,은평구,0.019,0.018,0.6,0.005,37,25
20180111,종로구,0.018,0.016,0.5,0.006,30,20
20180111,중구,0.016,0.016,0.5,0.004,30,20
20180111,중랑구,0.019,0.014,0.5,0.006,37,26
20180112,강남구,0.017,0.015,0.4,0.005,16,13
20180112,강동구,0.022,0.018,0.5,0.004,23,17
20180112,강북구,0.011,0.029,0.4,0.004,16,9
20180112,강서구,0.02,0.019,0.4,0.003,22,14
20180112,관악구,0.022,0.017,0.3,0.007,18,13
20180112,광진구,0.018,0.022,0.4,0.003,20,13
20180112,구로구,0.014,0.014,0.3,0.006,21,16
20180112,금천구,,0.02,0.4,0.004,19,13
20180112,노원구,0.016,0.023,0.4,0.005,23,14
20180112,도봉구,0.01,0.021,0.3,0.001,21,12
20180112,동대문구,0.016,0.024,0.4,0.006,21,13
20180112,동작구,0.019,0.019,0.3,0.003,20,12
20180112,마포구,0.017,0.021,0.4,0.005,19,12
20180112,서대문구,,,,,,
20180112,서초구,0.016,0.019,0.4,0.005,23,14
20180112,성동구,0.016,0.017,0.2,0.004,19,13
20180112,성북구,0.018,0.02,0.4,0.005,20,14
20180112,송파구,0.016,0.022,0.4,0.004,21,13
20180112,양천구,0.023,0.013,0.4,0.003,19,14
20180112,영등포구,0.018,0.018,0.6,0.006,20,15
20180112,용산구,0.019,0.018,0.3,0.004,17,11
20180112,은평구,0.017,0.026,0.5,0.004,21,14
20180112,종로구,0.016,0.022,0.4,0.006,17,12
20180112,중구,0.014,0.023,0.4,0.003,16,13
20180112,중랑구,0.021,0.017,0.4,0.006,22,17
20180113,강남구,0.048,0.002,0.6,0.005,33,30
20180113,강동구,0.049,0.003,0.6,0.004,36,26
20180113,강북구,0.057,0.003,0.7,0.004,35,21
20180113,강서구,0.054,0.003,0.7,0.004,38,29
20180113,관악구,0.05,0.004,0.6,0.007,36,29
20180113,광진구,0.048,0.004,0.7,0.004,40,25
20180113,구로구,0.032,0.003,0.4,0.007,36,24
20180113,금천구,0.048,0.003,0.6,0.004,33,26
20180113,노원구,0.048,0.003,0.7,0.006,40,25
20180113,도봉구,0.051,0.004,0.8,0.005,39,25
20180113,동대문구,0.06,0.003,0.6,0.006,44,25
20180113,동작구,0.047,0.003,0.6,0.004,38,28
20180113,마포구,0.052,0.002,0.8,0.006,40,27
20180113,서대문구,,,,,,
20180113,서초구,0.041,0.003,0.6,0.006,39,28
20180113,성동구,0.043,0.003,0.6,0.006,36,26
20180113,성북구,0.052,0.003,0.9,0.006,42,28
20180113,송파구,0.044,0.004,0.7,0.005,34,19
20180113,양천구,0.048,0.002,0.7,0.004,34,25
20180113,영등포구,0.041,0.005,0.7,0.007,35,25
20180113,용산구,0.047,0.003,0.5,0.005,34,23
20180113,은평구,0.054,0.005,0.9,0.005,40,25
20180113,종로구,0.054,0.003,0.9,0.006,35,26
20180113,중구,0.052,0.003,0.8,0.005,40,27
20180113,중랑구,0.048,0.003,0.6,0.006,40,26
20180114,강남구,0.037,0.002,0.7,0.005,65,61
20180114,강동구,0.04,0.002,0.8,0.004,69,53
20180114,강북구,0.037,0.003,0.9,0.003,77,50
20180114,강서구,0.049,0.002,0.9,0.004,79,66
20180114,관악구,0.049,0.003,0.8,0.007,73,67
20180114,광진구,0.037,0.006,0.7,0.003,77,54
20180114,구로구,0.03,0.002,0.4,0.007,75,59
20180114,금천구,0.05,0.002,1,0.004,80,66
20180114,노원구,0.048,0.002,1.4,0.007,83,64
20180114,도봉구,0.045,0.003,0.9,0.005,76,44
20180114,동대문구,0.05,0.002,0.7,0.005,81,49
20180114,동작구,0.05,0.003,0.9,0.004,83,76
20180114,마포구,0.043,0.001,0.9,0.004,80,61
20180114,서대문구,,,,,,
20180114,서초구,0.035,0.002,0.8,0.005,83,62
20180114,성동구,0.036,0.002,0.8,0.005,66,50
20180114,성북구,0.04,0.002,0.9,0.005,73,61
20180114,송파구,0.034,0.003,0.9,0.005,61,33
20180114,양천구,0.044,0.001,0.9,,75,68
20180114,영등포구,0.037,0.005,0.7,0.005,80,58
20180114,용산구,0.043,0.002,0.7,0.004,79,66
20180114,은평구,0.034,0.012,0.8,0.004,69,51
20180114,종로구,0.045,0.002,0.9,0.006,72,56
20180114,중구,0.041,0.002,0.8,0.004,75,61
20180114,중랑구,0.042,0.002,0.8,0.005,76,53
20180115,강남구,0.038,0.007,0.6,0.006,49,41
20180115,강동구,0.057,0.004,0.8,0.005,38,34
20180115,강북구,0.05,0.012,0.8,0.007,47,31
20180115,강서구,0.043,0.011,0.6,0.004,49,40
20180115,관악구,0.035,0.015,0.4,0.008,42,34
20180115,광진구,0.051,0.006,0.7,0.004,53,36
20180115,구로구,0.026,0.01,0.3,0.008,37,27
20180115,금천구,0.029,0.018,0.5,0.004,40,29
20180115,노원구,0.055,0.005,0.8,0.008,50,35
20180115,도봉구,0.057,0.008,0.9,0.006,52,31
20180115,동대문구,0.067,0.005,0.8,0.007,51,34
20180115,동작구,0.027,0.022,0.4,0.004,36,26
20180115,마포구,0.036,0.013,0.6,0.005,46,33
20180115,서대문구,0.034,0.014,0.5,0.003,46,27
20180115,서초구,0.029,0.016,0.5,0.006,43,32
20180115,성동구,0.045,0.002,0.8,0.006,44,36
20180115,성북구,0.06,0.004,1.2,0.006,53,46
20180115,송파구,0.044,0.005,0.6,0.004,37,30
20180115,양천구,0.038,0.009,0.7,,39,34
20180115,영등포구,0.03,0.011,0.6,0.008,39,29
20180115,용산구,0.04,0.008,0.4,0.005,47,34
20180115,은평구,0.032,0.017,0.7,0.005,39,28
20180115,종로구,0.05,0.008,0.9,0.006,44,33
20180115,중구,0.048,0.006,0.7,0.005,43,33
20180115,중랑구,0.051,0.007,0.8,0.006,45,33
20180116,강남구,0.064,0.002,1.2,0.006,80,69
20180116,강동구,0.055,0.002,1.1,0.005,90,70
20180116,강북구,0.066,0.002,1.2,0.006,90,58
20180116,강서구,0.075,0.003,1.6,0.005,112,91
20180116,관악구,0.081,0.003,1.4,0.008,106,93
20180116,광진구,0.062,0.003,1.2,0.005,96,65
20180116,구로구,0.045,0.002,0.6,0.01,146,108
20180116,금천구,0.066,0.002,1.4,0.006,115,90
20180116,노원구,0.065,0.002,1.5,0.008,96,68
20180116,도봉구,0.065,0.004,1.2,0.006,103,65
20180116,동대문구,0.081,0.002,1,0.007,103,57
20180116,동작구,0.08,0.003,1.5,0.006,116,102
20180116,마포구,0.078,0.002,1.7,0.005,107,79
